gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif
55974,2013,10,PHI,0.25,0.25,GB,0.688,0.875,0,4-5-0,0.444,0.8,5-3-0,0.625,0.75,loss,0.0,5.875,8.0,7.8,6.0625,-0.667,2.333,6.6,-10.25,1.25,0.33299999999999996,0.6,1.0,1.6669999999999998,2.0,1.4,2.3125,-0.375,0.0,-0.2,0.4375,0.0,-0.33299999999999996,0.6,-1.5
55975,2013,10,STL,0.469,0.43799999999999994,IND,0.688,0.875,0,3-6-0,0.33299999999999996,0.25,6-2-0,0.75,0.75,loss,0.0,7.375,-0.33299999999999996,7.8,-1.875,-4.444,-9.0,2.4,-3.0625,0.75,0.667,1.0,1.6875,1.444,2.333,1.4,1.375,0.875,0.33299999999999996,0.6,-0.75,0.111,-1.6669999999999998,0.4,-0.0625
55976,2013,10,OAK,0.25,0.125,NYG,0.563,0.75,0,3-5-0,0.375,0.0,2-6-0,0.25,0.33299999999999996,win,0.0,-10.25,6.0,-4.2,5.3125,-6.625,-14.333,-8.6,-9.5625,3.125,1.6669999999999998,2.4,1.3125,1.625,2.667,2.0,1.625,-1.5,0.33299999999999996,-0.6,0.875,-0.25,-1.6669999999999998,-0.2,-0.5
55977,2013,10,BUF,0.375,0.25,PIT,0.5,0.625,0,3-6-0,0.33299999999999996,0.25,2-6-0,0.25,0.33299999999999996,win,0.0,-6.5,-8.0,-3.6,1.375,-5.222,-8.667,-8.4,-5.6875,2.125,2.0,1.6,1.875,1.778,2.333,1.8,2.125,-1.375,-0.667,-0.4,-0.625,-0.111,-1.3330000000000002,-1.0,-0.8125
55978,2013,10,JAC,0.125,0.125,TEN,0.375,0.5,1,0-8-0,0.0,0.0,4-4-0,0.5,0.5,loss,0.2,0.75,-4.667,0.4,-8.8125,-22.25,-22.0,-22.8,-11.8125,1.125,2.0,1.8,1.75,1.875,1.3330000000000002,2.0,1.5625,0.75,-0.667,0.2,-0.25,-0.875,0.0,-1.0,-0.125
55979,2013,10,CAR,0.43799999999999994,0.5,SF,0.7190000000000001,0.813,0,5-3-0,0.625,0.5,6-2-0,0.75,0.75,loss,1.0,9.125,19.333,22.6,7.75,12.25,19.0,13.2,-0.375,1.5,1.0,1.0,1.0,1.375,0.667,1.2,1.3125,0.5,1.3330000000000002,1.6,0.5625,1.0,2.0,1.4,0.125
55980,2013,10,HOU,0.75,0.75,ARI,0.313,0.5,0,2-6-0,0.25,0.25,4-4-0,0.5,0.75,win,0.0,-1.75,-3.333,1.8,-6.6875,-9.375,-9.667,-12.6,5.3125,2.25,2.333,2.6,2.125,2.0,1.6669999999999998,2.4,1.0625,0.125,0.33299999999999996,0.4,-0.0625,-1.375,-1.0,-1.6,0.75
55981,2013,10,DEN,0.813,0.75,SD,0.43799999999999994,0.375,1,7-1-0,0.875,0.667,4-4-0,0.5,0.667,loss,-0.33399999999999996,2.25,7.332999999999999,4.2,0.0,15.625,11.333,13.8,12.0,1.5,0.667,1.6,1.625,2.125,3.333,2.4,1.5625,-0.75,0.33299999999999996,-0.8,0.125,-0.125,-0.667,-0.4,-0.0625
55982,2013,10,DAL,0.5,0.5,NO,0.43799999999999994,0.5,0,5-4-0,0.556,0.25,6-2-0,0.75,1.0,win,1.0,8.75,3.0,7.6,0.4375,5.332999999999999,5.667000000000001,5.8,-1.5,1.125,1.3330000000000002,1.0,1.5,1.222,1.0,1.2,1.8125,0.75,0.0,0.8,0.125,1.111,2.0,1.4,-0.8125
55983,2013,10,MIA,0.43799999999999994,0.25,TB,0.43799999999999994,0.375,0,4-4-0,0.5,0.5,0-8-0,0.0,0.0,win,0.0,-8.25,-9.667,-8.6,-0.3125,-1.625,-3.333,-6.8,-1.8125,1.25,0.667,1.2,1.4375,1.875,2.333,2.2,1.625,0.375,0.667,0.4,0.1875,0.0,-0.33299999999999996,-0.4,-0.625
55984,2013,11,IND,0.688,0.5,TEN,0.375,0.5,1,6-3-0,0.667,0.75,4-5-0,0.444,0.4,loss,-0.6000000000000001,0.444,-3.0,-5.0,-8.8125,3.222,-7.0,-5.0,-1.875,1.444,2.667,2.6,1.75,1.222,2.0,1.8,1.6875,0.444,-1.3330000000000002,-1.0,-0.25,0.33299999999999996,-0.667,-0.6,-0.75
55985,2013,11,NYJ,0.375,0.375,BUF,0.375,0.5,1,5-4-0,0.556,0.25,3-7-0,0.3,0.4,win,-0.6000000000000001,-6.0,-13.667,-8.4,-5.6875,-6.888999999999999,-10.333,-8.4,-5.875,1.7,2.333,1.8,2.125,1.889,1.0,1.0,2.3125,-0.1,-2.0,-0.8,-0.8125,-1.222,0.33299999999999996,0.0,-0.875
55986,2013,11,BAL,0.625,0.5,CHI,0.625,0.625,0,4-5-0,0.444,0.2,5-4-0,0.556,0.6,win,0.0,1.3330000000000002,0.33299999999999996,-0.2,6.125,-0.111,-2.0,-1.0,3.375,1.3330000000000002,0.667,0.6,1.5,1.778,1.6669999999999998,1.6,1.0,0.889,0.33299999999999996,0.6,1.25,-0.33299999999999996,0.0,-0.2,0.5625
55987,2013,11,CLE,0.313,0.125,CIN,0.625,0.5,1,4-5-0,0.444,0.25,6-4-0,0.6,1.0,win,0.2,4.8,11.667,8.2,4.4375,-2.778,-6.0,-3.8,-4.125,2.0,2.667,1.8,1.625,1.3330000000000002,1.0,1.0,1.625,-0.4,-0.667,-0.4,0.25,-0.111,-0.33299999999999996,-0.2,0.1875
55988,2013,11,OAK,0.25,0.125,HOU,0.75,0.75,0,3-6-0,0.33299999999999996,0.0,2-7-0,0.222,0.25,loss,-1.0,-8.667,-2.333,-12.6,5.3125,-6.332999999999999,-10.0,-7.4,-9.5625,1.889,0.667,2.0,1.0625,1.6669999999999998,2.333,2.0,1.625,-1.0,1.0,-1.0,0.75,-0.111,-0.667,0.2,-0.5
55989,2013,11,ARI,0.313,0.125,JAC,0.125,0.125,0,5-4-0,0.556,0.25,1-8-0,0.111,0.0,loss,0.0,-19.555999999999997,-16.0,-15.6,-11.8125,-1.222,1.6669999999999998,1.8,-6.6875,1.889,1.3330000000000002,1.8,1.5625,2.333,2.0,2.6,2.125,-0.556,0.33299999999999996,-0.2,-0.125,-0.111,0.33299999999999996,0.0,-0.0625
55990,2013,11,SD,0.43799999999999994,0.5,MIA,0.43799999999999994,0.625,0,4-5-0,0.444,0.4,4-5-0,0.444,0.5,win,-1.0,-1.778,-3.667,-3.2,-1.8125,1.111,1.3330000000000002,0.8,0.0,1.778,1.6669999999999998,1.6,1.625,1.3330000000000002,0.667,1.4,1.625,0.0,0.33299999999999996,0.2,-0.625,-0.556,0.33299999999999996,-0.6,0.125
55991,2013,11,WAS,0.625,0.625,PHI,0.25,0.25,1,3-6-0,0.33299999999999996,0.2,5-5-0,0.5,0.0,win,0.2,0.8,11.667,6.4,-10.25,-6.332999999999999,-8.333,-7.2,3.0,1.6,1.3330000000000002,1.6,2.3125,1.778,2.0,1.8,0.875,0.1,0.33299999999999996,0.0,-1.5,-0.111,0.33299999999999996,0.0,1.0625
55992,2013,11,DET,0.25,0.25,PIT,0.5,0.625,0,6-3-0,0.667,0.6,3-6-0,0.33299999999999996,0.5,win,0.0,-4.333,-4.667,0.4,1.375,2.444,0.0,0.2,-4.0625,2.0,2.0,1.4,1.875,1.444,1.6669999999999998,1.2,2.0625,-1.222,-0.33299999999999996,0.0,-0.625,0.111,-1.3330000000000002,-0.6,-1.0
55993,2013,11,ATL,0.813,0.75,TB,0.43799999999999994,0.375,1,2-7-0,0.222,0.0,1-8-0,0.111,0.2,win,-0.2,-7.0,-6.0,-7.4,-0.3125,-7.222,-20.333,-11.0,7.5,1.222,0.667,0.8,1.4375,1.778,3.0,2.2,1.125,0.33299999999999996,0.667,0.4,0.1875,-0.889,-2.0,-1.4,0.8125
55994,2013,11,KC,0.125,0.125,DEN,0.813,0.875,1,9-0-0,1.0,1.0,8-1-0,0.889,1.0,win,0.6000000000000001,14.777999999999999,8.667,9.0,12.0,11.556,5.667000000000001,8.6,-13.375,2.0,2.667,2.6,1.5625,0.889,0.667,1.0,2.3125,-0.222,-0.667,-0.6,-0.0625,1.6669999999999998,1.0,1.2,-1.5
55995,2013,11,SF,0.7190000000000001,0.625,NO,0.43799999999999994,0.5,0,6-3-0,0.667,0.75,7-2-0,0.778,1.0,win,-1.0,11.333,14.667,9.8,0.4375,8.0,15.0,17.6,7.75,1.111,1.0,1.0,1.5,1.556,1.0,1.0,1.0,0.556,0.0,0.0,0.125,0.444,0.667,1.6,0.5625
55996,2013,11,MIN,0.625,0.375,SEA,0.688,1.0,0,2-7-0,0.222,0.0,9-1-0,0.9,1.0,win,1.0,10.6,10.333,10.0,10.4375,-6.556,-3.333,-10.2,1.9375,1.5,1.0,1.4,1.125,2.0,1.0,1.6,1.4375,0.7,0.0,0.0,0.75,-0.444,-0.667,-1.2,-0.0625
55997,2013,11,GB,0.688,0.5,NYG,0.563,0.75,0,5-4-0,0.556,0.5,3-6-0,0.33299999999999996,0.5,win,0.33399999999999996,-8.667,9.333,1.4,5.3125,3.667,-2.667,2.4,6.0625,3.111,1.6669999999999998,2.4,1.3125,1.3330000000000002,1.0,1.0,1.0,-1.444,1.0,-0.8,0.875,-0.444,-0.667,-0.4,0.4375
55998,2013,11,NE,0.75,0.75,CAR,0.43799999999999994,0.375,0,7-2-0,0.778,0.5,6-3-0,0.667,0.75,win,0.0,11.0,14.333,16.6,-0.375,6.556,10.333,5.4,14.125,1.444,1.3330000000000002,0.8,1.3125,1.111,1.0,1.2,1.0,0.889,1.0,1.6,0.125,1.0,1.3330000000000002,1.0,1.5625
55999,2013,12,NO,0.43799999999999994,0.375,ATL,0.813,0.875,1,8-2-0,0.8,0.5,2-8-0,0.2,0.4,loss,-0.6000000000000001,-7.8,-20.0,-13.2,7.5,10.5,9.667,8.8,0.4375,1.9,2.667,2.6,1.125,1.3,2.0,1.6,1.5,-1.1,-2.0,-1.8,0.8125,0.3,-1.6669999999999998,-0.6,0.125
56000,2013,12,NYJ,0.375,0.375,BAL,0.625,0.75,0,5-5-0,0.5,0.2,4-6-0,0.4,0.75,win,1.0,-0.4,-2.0,-2.2,3.375,-8.5,-19.0,-13.4,-5.875,1.8,2.333,1.6,1.0,2.1,2.0,1.8,2.3125,-0.5,-1.0,-0.2,0.5625,-1.5,-1.0,-1.0,-0.875
56001,2013,12,PIT,0.5,0.375,CLE,0.313,0.5,1,4-6-0,0.4,0.2,4-6-0,0.4,0.6,loss,-0.6000000000000001,-4.6,-7.0,-10.6,-4.125,-2.9,-0.33299999999999996,-0.2,1.375,1.6,2.0,1.8,1.625,1.8,1.3330000000000002,1.4,1.875,-0.3,-0.667,-0.8,0.1875,-0.8,0.33299999999999996,0.2,-0.625
56002,2013,12,TB,0.43799999999999994,0.5,DET,0.25,0.25,0,2-8-0,0.2,0.0,6-4-0,0.6,0.75,loss,1.0,1.2,-2.333,0.8,-4.0625,-5.0,4.333,-2.6,-0.3125,1.6,2.667,1.8,2.0625,1.1,0.33299999999999996,0.6,1.4375,-0.2,-2.333,-1.2,-1.0,0.6,2.0,1.0,0.1875
56003,2013,12,MIN,0.625,0.375,GB,0.688,0.875,1,2-8-0,0.2,0.0,5-5-0,0.5,0.6,tie,0.6659999999999999,1.9,-11.667,-0.8,6.0625,-8.0,-6.0,-9.4,1.9375,1.5,2.0,1.2,1.0,2.2,2.333,2.0,1.4375,-0.6,-1.3330000000000002,-0.6,0.4375,-0.8,-2.0,-1.6,-0.0625
56004,2013,12,JAC,0.125,0.125,HOU,0.75,0.75,1,1-9-0,0.1,0.2,2-8-0,0.2,0.2,loss,0.6000000000000001,-8.3,-3.667,-7.4,5.3125,-18.9,-14.333,-15.4,-11.8125,1.9,1.0,1.6,1.0625,1.9,1.6669999999999998,1.6,1.5625,-1.1,0.0,-0.6,0.75,-0.7,0.0,0.0,-0.125
56005,2013,12,SD,0.43799999999999994,0.5,KC,0.125,0.125,1,4-6-0,0.4,0.33299999999999996,9-1-0,0.9,1.0,loss,-0.6000000000000001,9.4,2.0,4.8,-13.375,0.6,-6.0,2.0,0.0,0.9,0.33299999999999996,0.8,2.3125,1.3,1.0,0.6,1.625,1.5,1.3330000000000002,1.0,-1.5,-0.5,0.0,0.4,0.125
56006,2013,12,CAR,0.43799999999999994,0.5,MIA,0.43799999999999994,0.625,0,7-3-0,0.7,0.6,5-5-0,0.5,0.6,loss,0.0,-1.2,1.0,-1.8,-1.8125,10.3,9.667,12.4,-0.375,1.7,1.0,1.8,1.625,1.3,1.3330000000000002,0.8,1.3125,0.0,1.0,-0.2,-0.625,1.0,1.3330000000000002,1.6,0.125
56007,2013,12,CHI,0.625,0.625,STL,0.469,0.5,0,6-4-0,0.6,0.5,4-6-0,0.4,0.4,win,-1.0,-1.0,6.0,5.6,-3.0625,1.5,2.667,2.0,6.125,1.4,1.6669999999999998,1.6,1.375,1.2,0.33299999999999996,0.4,1.5,0.5,0.667,0.6,-0.0625,1.0,1.0,1.2,1.25
56008,2013,12,IND,0.688,0.5,ARI,0.313,0.5,0,7-3-0,0.7,0.8,6-4-0,0.6,0.8,win,0.0,0.2,10.0,1.2,-6.6875,3.2,-8.0,-5.6,-1.875,2.1,1.3330000000000002,2.0,2.125,1.1,1.6669999999999998,1.4,1.6875,0.1,1.0,0.2,-0.0625,0.4,-1.0,-0.4,-0.75
56009,2013,12,TEN,0.375,0.25,OAK,0.25,0.375,0,4-6-0,0.4,0.5,4-6-0,0.4,0.6,loss,0.0,-5.2,-9.333,-8.4,-9.5625,0.1,0.667,-3.8,-8.8125,1.5,1.3330000000000002,2.0,1.625,1.4,2.333,2.2,1.75,0.1,0.33299999999999996,-0.4,-0.5,0.3,-1.0,-1.0,-0.25
56010,2013,12,DAL,0.5,0.5,NYG,0.563,0.75,1,5-5-0,0.5,0.2,4-6-0,0.4,0.6,loss,0.2,-6.4,8.667,7.2,5.3125,1.6,-9.667,0.0,-1.5,2.9,1.6669999999999998,1.8,1.3125,1.1,0.33299999999999996,0.8,1.8125,-1.1,1.0,0.4,0.875,1.1,2.0,1.6,-0.8125
56011,2013,12,DEN,0.813,0.75,NE,0.75,0.75,0,9-1-0,0.9,0.75,7-3-0,0.7,1.0,win,0.5,5.5,10.0,6.0,14.125,14.3,14.0,10.4,12.0,1.2,1.3330000000000002,1.2,1.0,1.9,2.0,2.4,1.5625,0.7,0.667,0.6,1.5625,-0.2,0.0,-0.6,-0.0625
56012,2013,12,SF,0.7190000000000001,0.625,WAS,0.625,0.625,0,6-4-0,0.6,0.6,3-7-0,0.3,0.5,loss,-1.0,-6.5,-3.0,-5.8,3.0,6.9,9.333,10.8,7.75,1.8,1.0,1.8,0.875,1.5,1.3330000000000002,1.2,1.0,-0.3,0.0,-0.2,1.0625,0.6,0.667,1.2,0.5625
56013,2013,13,GB,0.688,0.5,DET,0.25,0.25,1,5-5-1,0.5,0.4,6-5-0,0.545,0.6,win,-1.0,0.818,-3.667,-2.6,-4.0625,1.7269999999999999,-9.333,-4.4,6.0625,1.909,3.0,2.6,2.0625,1.364,1.6669999999999998,1.2,1.0,-0.636,-2.667,-2.4,-1.0,-0.455,-0.667,-0.6,0.4375
56014,2013,13,OAK,0.25,0.125,DAL,0.5,0.5,0,4-7-0,0.364,0.2,6-5-0,0.545,0.8,win,0.0,1.7269999999999999,-8.333,-2.4,-1.5,-5.091,-1.0,-5.8,-9.5625,1.091,0.667,0.8,1.8125,1.545,1.3330000000000002,1.8,1.625,1.0,0.667,1.4,-0.8125,-0.091,0.33299999999999996,-0.4,-0.5
56015,2013,13,PIT,0.5,0.375,BAL,0.625,0.75,1,5-6-0,0.455,0.33299999999999996,5-6-0,0.455,0.8,win,0.2,1.091,5.332999999999999,1.4,3.375,-1.182,13.0,2.4,1.375,1.7269999999999999,2.0,1.6,1.0,1.636,0.33299999999999996,1.2,1.875,-0.273,0.0,0.0,0.5625,-0.364,2.333,1.2,-0.625
56016,2013,13,TB,0.43799999999999994,0.5,CAR,0.43799999999999994,0.375,1,3-8-0,0.273,0.2,8-3-0,0.727,0.8,win,0.2,9.727,3.0,10.2,-0.375,-4.273,6.332999999999999,-0.4,-0.3125,1.273,1.0,1.0,1.3125,1.0,0.33299999999999996,0.4,1.4375,0.909,0.667,1.0,0.125,1.0,2.667,2.0,0.1875
56017,2013,13,JAC,0.125,0.125,CLE,0.313,0.5,0,2-9-0,0.182,0.33299999999999996,4-7-0,0.364,0.5,loss,1.0,-5.636,-10.333,-11.0,-4.125,-16.545,-1.3330000000000002,-10.8,-11.8125,1.818,3.0,2.2,1.625,1.7269999999999999,1.3330000000000002,1.2,1.5625,-0.636,-1.6669999999999998,-1.4,0.1875,-0.545,0.33299999999999996,0.0,-0.125
56018,2013,13,TEN,0.375,0.25,IND,0.688,0.875,1,5-6-0,0.455,0.6,7-4-0,0.636,0.6,win,0.6000000000000001,0.273,-18.667,-9.4,-1.875,0.455,-0.33299999999999996,-1.6,-8.8125,1.091,2.0,1.4,1.6875,1.273,1.6669999999999998,1.8,1.75,0.273,-1.3330000000000002,-0.4,-0.75,0.455,-0.33299999999999996,-0.6,-0.25
56019,2013,13,DEN,0.813,0.75,KC,0.125,0.125,1,9-2-0,0.818,0.6,9-2-0,0.818,0.833,loss,-0.6000000000000001,8.273,-1.0,0.8,-13.375,12.727,5.0,6.6,12.0,1.0,1.0,1.0,2.3125,2.0909999999999997,2.0,2.6,1.5625,1.182,0.33299999999999996,0.2,-1.5,-0.273,-0.667,-0.6,-0.0625
56020,2013,13,CHI,0.625,0.625,MIN,0.625,0.875,1,6-5-0,0.545,0.4,2-8-1,0.22699999999999998,0.4,win,-0.6000000000000001,-7.273,-4.667,-6.2,1.9375,-0.545,-6.667000000000001,-3.4,6.125,2.0909999999999997,2.0,1.6,1.4375,1.364,1.3330000000000002,1.0,1.5,-0.818,-2.0,-1.4,-0.0625,0.636,-0.33299999999999996,0.0,1.25
56021,2013,13,MIA,0.43799999999999994,0.25,NYJ,0.375,0.375,1,5-6-0,0.455,0.4,5-6-0,0.455,0.8,loss,0.2,-9.182,-11.0,-14.0,-5.875,-1.455,-1.0,-2.2,-1.8125,2.182,2.333,2.0,2.3125,1.636,1.0,1.4,1.625,-1.545,-1.3330000000000002,-1.0,-0.875,0.0,0.0,0.2,-0.625
56022,2013,13,ARI,0.313,0.125,PHI,0.25,0.25,0,7-4-0,0.636,0.4,6-5-0,0.545,0.2,win,-1.0,1.455,17.0,5.8,-10.25,2.818,15.0,9.4,-6.6875,1.455,0.33299999999999996,1.4,2.3125,1.909,1.0,1.2,2.125,0.273,1.6669999999999998,0.4,-1.5,0.182,0.33299999999999996,0.8,-0.0625
56023,2013,13,ATL,0.813,0.75,BUF,0.375,0.5,0,2-9-0,0.182,0.0,4-7-0,0.364,0.5,loss,0.0,-3.364,0.0,-3.2,-5.6875,-7.455,-13.333,-15.6,7.5,1.545,1.3330000000000002,1.6,2.125,1.818,1.6669999999999998,2.6,1.125,0.273,0.33299999999999996,0.0,-0.8125,-1.091,-1.6669999999999998,-2.0,0.8125
56024,2013,13,STL,0.469,0.43799999999999994,SF,0.7190000000000001,0.813,1,5-6-0,0.455,0.4,7-4-0,0.636,0.6,win,0.4,8.182,5.667000000000001,12.6,7.75,1.0,14.667,4.8,-3.0625,1.455,1.3330000000000002,1.0,1.0,1.273,1.0,1.6,1.375,0.545,0.667,0.8,0.5625,0.727,2.333,0.4,-0.0625
56025,2013,13,NE,0.75,0.75,HOU,0.75,0.75,0,8-3-0,0.727,0.4,2-9-0,0.182,0.16699999999999998,loss,-1.0,-8.182,-5.0,-3.8,5.3125,5.273,7.667000000000001,6.0,14.125,1.818,1.3330000000000002,1.0,1.0625,1.364,2.0,1.6,1.0,-1.091,-0.33299999999999996,0.0,0.75,0.727,0.33299999999999996,0.6,1.5625
56026,2013,13,CIN,0.625,0.75,SD,0.43799999999999994,0.375,0,7-4-0,0.636,0.33299999999999996,5-6-0,0.455,0.5,loss,0.0,0.818,-3.0,0.6,0.0,6.273,5.332999999999999,11.8,4.4375,1.182,0.33299999999999996,0.6,1.625,2.0,3.0,2.0,1.625,-0.273,1.0,0.6,0.125,-0.182,-0.33299999999999996,0.0,0.25
56027,2013,13,NYG,0.563,0.375,WAS,0.625,0.625,1,4-7-0,0.364,0.2,3-8-0,0.273,0.4,loss,0.2,-7.818,-12.0,-10.8,3.0,-6.091,5.0,7.8,5.3125,1.7269999999999999,1.0,1.8,0.875,2.727,1.6669999999999998,1.4,1.3125,-0.273,-0.33299999999999996,-0.2,1.0625,-1.0,0.33299999999999996,1.0,0.875
56028,2013,13,NO,0.43799999999999994,0.375,SEA,0.688,1.0,0,9-2-0,0.818,0.6,10-1-0,0.909,1.0,win,1.0,11.545,15.667,12.8,10.4375,9.908999999999999,13.0,10.2,0.4375,1.364,1.0,1.0,1.125,1.182,1.3330000000000002,1.2,1.5,1.0,0.667,0.8,0.75,0.364,-0.667,-0.2,0.125
56029,2013,14,HOU,0.75,0.75,JAC,0.125,0.125,1,2-10-0,0.16699999999999998,0.2,3-9-0,0.25,0.0,win,-0.6000000000000001,-14.833,-0.667,-6.4,-11.8125,-7.75,-5.0,-4.2,5.3125,1.6669999999999998,1.0,1.2,1.5625,1.75,1.3330000000000002,1.0,1.0625,-0.33299999999999996,0.33299999999999996,0.6,-0.125,-1.0,-1.0,-0.2,0.75
56030,2013,14,MIN,0.625,0.375,BAL,0.625,0.75,0,3-8-1,0.292,0.083,6-6-0,0.5,0.833,win,0.0,1.167,5.0,2.4,3.375,-6.417000000000001,-6.0,-3.0,1.9375,1.5830000000000002,1.0,1.6,1.0,2.0,2.0,1.8,1.4375,-0.25,0.0,-0.2,0.5625,-0.75,-1.6669999999999998,-1.4,-0.0625
56031,2013,14,IND,0.688,0.5,CIN,0.625,0.5,0,8-4-0,0.667,0.667,8-4-0,0.667,1.0,win,1.0,6.332999999999999,8.333,12.6,4.4375,0.917,-6.0,-9.0,-1.875,2.0,2.333,2.4,1.625,1.083,0.667,1.4,1.6875,-0.083,1.0,0.2,0.25,0.5,1.0,-0.2,-0.75
56032,2013,14,CLE,0.313,0.125,NE,0.75,0.75,0,4-8-0,0.33299999999999996,0.2,9-3-0,0.75,1.0,win,0.0,5.083,0.667,7.2,14.125,-5.5,-13.667,-8.2,-4.125,1.3330000000000002,2.0,1.6,1.0,1.9169999999999998,3.667,2.6,1.625,0.667,-0.33299999999999996,0.6,1.5625,-0.75,-2.667,-1.6,0.1875
56033,2013,14,OAK,0.25,0.125,NYJ,0.375,0.375,0,4-8-0,0.33299999999999996,0.16699999999999998,5-7-0,0.41700000000000004,0.667,win,-1.0,-10.083,-19.667,-18.6,-5.875,-5.25,-2.0,-7.8,-9.5625,2.25,3.333,2.4,2.3125,1.5830000000000002,1.3330000000000002,1.6,1.625,-1.5830000000000002,-2.667,-1.4,-0.875,-0.16699999999999998,-0.33299999999999996,-0.4,-0.5
56034,2013,14,CAR,0.43799999999999994,0.5,NO,0.43799999999999994,0.5,1,9-3-0,0.75,0.667,9-3-0,0.75,1.0,win,-0.2,6.832999999999999,-6.667000000000001,1.2,0.4375,10.667,9.667,10.8,-0.375,1.167,1.3330000000000002,1.4,1.5,1.3330000000000002,1.0,1.4,1.3125,0.25,-0.667,-1.0,0.125,0.833,0.667,0.8,0.125
56035,2013,14,DET,0.25,0.25,PHI,0.25,0.25,0,7-5-0,0.583,0.5,7-5-0,0.583,0.33299999999999996,win,-1.0,1.5830000000000002,8.333,9.2,-10.25,3.25,5.667000000000001,4.0,-4.0625,1.3330000000000002,0.33299999999999996,0.8,2.3125,2.083,4.0,3.4,2.0625,0.5,2.0,1.2,-1.5,-0.667,-3.0,-2.6,-1.0
56036,2013,14,MIA,0.43799999999999994,0.25,PIT,0.5,0.625,0,6-6-0,0.5,0.5,5-7-0,0.41700000000000004,0.6,loss,0.0,-1.25,8.0,2.6,1.375,0.33299999999999996,6.667000000000001,3.8,-1.8125,1.5,0.0,0.8,1.875,1.5830000000000002,1.0,1.0,1.625,-0.33299999999999996,2.333,1.0,-0.625,0.16699999999999998,0.667,1.0,-0.625
56037,2013,14,BUF,0.375,0.25,TB,0.43799999999999994,0.375,0,4-8-0,0.33299999999999996,0.2,3-9-0,0.25,0.33299999999999996,win,0.0,-5.667000000000001,-1.6669999999999998,-1.0,-0.3125,-3.333,2.333,-4.2,-5.6875,1.083,0.667,0.6,1.4375,1.5830000000000002,1.0,1.8,2.125,0.917,2.667,2.2,0.1875,0.16699999999999998,1.0,-0.6,-0.8125
56038,2013,14,KC,0.125,0.125,WAS,0.625,0.625,0,9-3-0,0.75,0.8,3-9-0,0.25,0.33299999999999996,loss,0.0,-7.75,-12.0,-7.4,3.0,7.0,-6.667000000000001,-0.8,-13.375,1.6669999999999998,1.3330000000000002,1.0,0.875,1.0,1.3330000000000002,0.8,2.3125,-0.25,-0.667,0.0,1.0625,1.167,-0.33299999999999996,0.6,-1.5
56039,2013,14,TEN,0.375,0.25,DEN,0.813,0.875,0,5-7-0,0.41700000000000004,0.5,10-2-0,0.833,1.0,win,-1.0,12.25,4.667,9.2,12.0,-0.25,-2.333,-0.4,-8.8125,2.083,2.333,2.4,1.5625,1.5,1.6669999999999998,2.2,1.75,-0.33299999999999996,-0.667,-0.4,-0.0625,0.16699999999999998,-0.667,-0.8,-0.25
56040,2013,14,STL,0.469,0.43799999999999994,ARI,0.313,0.5,1,5-7-0,0.41700000000000004,0.33299999999999996,7-5-0,0.583,0.833,win,-0.2,2.333,13.0,11.2,-6.6875,0.083,13.667,5.8,-3.0625,2.0,1.0,1.4,2.125,1.25,0.667,1.2,1.375,-0.083,0.0,0.2,-0.0625,0.667,2.333,1.0,-0.0625
56041,2013,14,NYG,0.563,0.375,SD,0.43799999999999994,0.375,0,5-7-0,0.41700000000000004,0.33299999999999996,5-7-0,0.41700000000000004,0.4,win,0.0,0.16699999999999998,-2.667,-4.4,0.0,-5.0,6.0,6.0,5.3125,1.3330000000000002,1.3330000000000002,1.2,1.625,2.583,1.0,1.4,1.3125,-0.33299999999999996,0.33299999999999996,0.2,0.125,-0.917,0.667,0.6,0.875
56042,2013,14,SEA,0.688,0.375,SF,0.7190000000000001,0.813,1,11-1-0,0.917,0.833,8-4-0,0.667,0.667,win,0.0,8.333,9.333,11.8,7.75,12.833,23.666999999999998,15.8,10.4375,1.4169999999999998,1.0,1.2,1.0,1.25,0.0,0.6,1.125,0.5,0.667,0.4,0.5625,1.0,2.0,1.0,0.75
56043,2013,14,ATL,0.813,0.75,GB,0.688,0.875,0,3-9-0,0.25,0.16699999999999998,5-6-1,0.45799999999999996,0.583,win,1.0,-0.917,-14.667,-13.0,6.0625,-6.582999999999999,-4.667,-12.2,7.5,1.5,2.0,1.8,1.0,1.75,1.6669999999999998,2.0,1.125,-0.33299999999999996,0.0,-0.4,0.4375,-0.917,-1.0,-1.2,0.8125
