gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif
55242,2011,6,IND,0.625,0.5,CIN,0.25,0.375,0,0-5-0,0.0,0.0,3-2-0,0.6,0.5,win,-1.0,3.2,2.667,3.2,-4.5625,-9.8,-4.667,-9.8,2.9375
55246,2011,6,JAC,0.5,0.375,PIT,0.75,0.625,0,1-4-0,0.2,0.0,3-2-0,0.6,1.0,win,0.0,2.6,5.667000000000001,2.6,8.9375,-11.2,-9.667,-11.2,-4.125
55247,2011,6,PHI,0.625,0.75,WAS,0.375,0.25,1,1-4-0,0.2,0.33299999999999996,3-1-0,0.75,1.0,loss,-0.6000000000000001,5.0,2.0,2.6,-4.6875,-1.4,-7.0,-1.4,3.875
55243,2011,6,SF,0.375,0.125,DET,0.375,0.5,0,4-1-0,0.8,1.0,5-0-0,1.0,1.0,loss,-1.0,14.0,6.0,14.0,-0.4375,12.8,17.0,12.8,-2.5625
55244,2011,6,STL,0.43799999999999994,0.25,GB,0.625,0.875,0,0-4-0,0.0,0.0,5-0-0,1.0,1.0,win,1.0,12.4,15.667,12.4,9.25,-16.75,-16.333,-17.6,-2.4375
55241,2011,6,CAR,0.125,0.0,ATL,0.813,0.875,1,1-4-0,0.2,0.0,2-3-0,0.4,0.5,win,0.6000000000000001,-5.2,-4.0,-5.2,7.875,-3.2,-0.667,-3.2,-13.25
55249,2011,6,CLE,0.313,0.25,OAK,0.5,0.625,0,2-2-0,0.5,1.0,3-2-0,0.6,0.5,win,-1.0,0.6,1.0,0.6,2.4375,-4.75,-3.0,-5.2,-3.8125
55248,2011,6,HOU,0.375,0.25,BAL,0.75,0.875,0,3-2-0,0.6,0.5,3-1-0,0.75,1.0,win,1.0,15.5,11.333,15.4,5.4375,6.4,-1.6669999999999998,6.4,-2.3125
55251,2011,6,NO,0.688,0.75,TB,0.625,0.5,1,4-1-0,0.8,0.667,3-2-0,0.6,0.667,win,-0.2,-7.6,-11.667,-7.6,1.4375,6.4,7.667000000000001,6.4,4.8125
55250,2011,6,DAL,0.375,0.5,NE,0.875,1.0,0,2-2-0,0.5,0.5,4-1-0,0.8,1.0,win,0.0,9.2,6.0,9.2,12.8125,-0.5,0.33299999999999996,-1.2,-2.625
55252,2011,6,MIN,0.375,0.25,CHI,0.688,0.625,1,1-4-0,0.2,0.0,2-3-0,0.4,0.667,win,0.6000000000000001,-3.0,-5.332999999999999,-3.0,3.0,1.0,5.332999999999999,1.0,-4.1875
55253,2011,6,MIA,0.43799999999999994,0.75,NYJ,0.688,0.625,1,0-4-0,0.0,0.0,2-3-0,0.4,1.0,win,-0.6000000000000001,-0.8,-12.0,-0.8,3.9375,-8.75,-7.0,-10.6,-3.75
55257,2011,7,DEN,0.25,0.125,MIA,0.43799999999999994,0.125,0,1-4-0,0.2,0.0,0-5-0,0.0,0.0,loss,0.0,-10.6,-9.667,-10.6,-3.75,-7.0,-11.333,-7.0,-7.9375
55258,2011,7,SD,0.563,0.375,NYJ,0.688,0.625,0,4-1-0,0.8,0.5,3-3-0,0.5,1.0,win,1.0,2.333,-2.667,2.2,3.9375,2.2,6.0,2.2,7.4375
55260,2011,7,HOU,0.375,0.25,TEN,0.375,0.375,1,3-3-0,0.5,0.33299999999999996,3-2-0,0.6,1.0,loss,0.2,2.2,0.0,2.2,1.0625,2.833,-4.333,-2.0,-2.3125
55256,2011,7,ATL,0.813,0.75,DET,0.375,0.5,0,3-3-0,0.5,0.33299999999999996,5-1-0,0.833,0.667,loss,0.0,10.667,3.0,11.4,-0.4375,-2.0,1.6669999999999998,1.2,7.875
55254,2011,7,WAS,0.375,0.5,CAR,0.125,0.25,0,3-2-0,0.6,0.5,1-5-0,0.16699999999999998,0.33299999999999996,win,1.0,-5.0,-7.332999999999999,-4.6,-13.25,2.6,-0.667,2.6,-4.6875
55259,2011,7,CHI,0.688,0.75,TB,0.625,0.5,0,3-3-0,0.5,0.0,4-2-0,0.667,0.75,loss,0.0,-5.332999999999999,-10.667,-5.0,1.4375,2.333,7.667000000000001,-0.8,3.0
