result,gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
win,56758,2015,17,STL,0.375,0.375,SF,0.5,0.5,1,7-8-0,0.467,0.28600000000000003,4-11-0,0.267,0.429,0.2,-10.133,-13.0,-7.8,-2.125,-3.133,7.0,-5.4,-1.875,1.067,1.6669999999999998,1.4,1.4375,1.467,0.667,1.2,1.6875,-0.267,-0.667,-0.6,0.375,0.2,1.3330000000000002,0.2,-0.125,0.275,0.136,0.16899999999999998,0.258,0.327,0.293
win,56503,2015,1,PIT,0.688,0.625,NE,0.75,0.875,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,9.6875,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loss,56505,2015,1,GB,0.75,0.5,CHI,0.313,0.25,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-0.2,0.0,0.0,0.0,-7.6875,0.0,0.0,0.0,8.625,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,-0.3125,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0
win,56509,2015,1,SEA,0.75,0.625,STL,0.375,0.375,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-0.2,0.0,0.0,0.0,-1.875,0.0,0.0,0.0,8.75,0.0,0.0,0.0,1.6875,0.0,0.0,0.0,0.875,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0
loss,56507,2015,1,CAR,0.469,0.438,JAC,0.188,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-10.1875,0.0,0.0,0.0,-2.1875,0.0,0.0,0.0,1.625,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,-0.375,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0
loss,56510,2015,1,MIA,0.5,0.5,WAS,0.25,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5625,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,1.9375,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
win,56504,2015,1,IND,0.688,0.625,BUF,0.563,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.0,0.0,0.0,5.5625,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,1.9375,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0
win,56508,2015,1,CLE,0.438,0.375,NYJ,0.25,0.25,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,-7.375,0.0,0.0,0.0,-2.375,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,-0.6875,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0
loss,56506,2015,1,KC,0.563,0.375,HOU,0.563,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0625,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.375,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,0.75,0.0,0.0,0.0,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0
win,56511,2015,1,NO,0.438,0.5,ARI,0.688,0.875,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-1.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,-1.4375,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,1.875,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.8125,0.0,0.0,0.0,0.0,0.0,0.0
win,56512,2015,1,DET,0.688,0.5,SD,0.563,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4375,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,1.25,0.0,0.0,0.0,-0.3125,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0
win,56513,2015,1,BAL,0.625,0.5,DEN,0.75,1.0,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.6875,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
loss,56514,2015,1,CIN,0.6559999999999999,0.625,OAK,0.188,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4375,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,1.625,0.0,0.0,0.0,-0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loss,56515,2015,1,TEN,0.125,0.125,TB,0.125,0.0,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-8.3125,0.0,0.0,0.0,-11.5,0.0,0.0,0.0,2.0625,0.0,0.0,0.0,1.625,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.625,0.0,0.0,0.0,0.0,0.0,0.0
win,56516,2015,1,NYG,0.375,0.375,DAL,0.75,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,7.1875,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
win,56517,2015,1,PHI,0.625,0.5,ATL,0.375,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25,0.0,0.0,0.0,4.625,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,2.3125,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,0.0
win,56518,2015,1,MIN,0.438,0.25,SF,0.5,0.5,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125,0.0,0.0,0.0,-1.125,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.375,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
loss,56519,2015,2,DEN,0.75,0.5,KC,0.563,0.75,1,1-0-0,1.0,0.0,1-0-0,1.0,0.0,-0.6000000000000001,7.0,7.0,7.0,4.5,6.0,6.0,6.0,8.0,0.0,0.0,0.0,1.0625,1.0,1.0,1.0,1.25,2.0,2.0,2.0,-0.1875,1.0,1.0,1.0,0.3125,0.231,0.231,0.231,0.444,0.444,0.444
win,56521,2015,2,HOU,0.563,0.5,CAR,0.469,0.5,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,0.0,11.0,11.0,11.0,-2.1875,-7.0,-7.0,-7.0,4.0625,1.0,1.0,1.0,1.4375,2.0,2.0,2.0,1.375,2.0,2.0,2.0,0.1875,-2.0,-2.0,-2.0,0.75,0.471,0.471,0.471,0.214,0.214,0.214
loss,56520,2015,2,NE,0.75,0.625,BUF,0.563,0.625,1,1-0-0,1.0,0.0,1-0-0,1.0,1.0,-0.6000000000000001,13.0,13.0,13.0,3.375,7.0,7.0,7.0,9.6875,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,0.8125,3.0,3.0,3.0,0.4375,1.0,1.0,1.0,0.75,0.385,0.385,0.385,0.636,0.636,0.636
win,56523,2015,2,SD,0.563,0.5,CIN,0.6559999999999999,0.688,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,0.0,20.0,20.0,20.0,1.3125,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.625,3.0,3.0,3.0,1.4375,2.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,-0.3125,0.308,0.308,0.308,0.545,0.545,0.545
win,56524,2015,2,TEN,0.125,0.125,CLE,0.438,0.5,0,1-0-0,1.0,1.0,0-1-0,0.0,0.0,1.0,-21.0,-21.0,-21.0,-2.375,28.0,28.0,28.0,-11.5,5.0,5.0,5.0,1.4375,1.0,1.0,1.0,1.625,-4.0,-4.0,-4.0,0.375,1.0,1.0,1.0,-0.625,0.5,0.5,0.5,0.444,0.444,0.444
loss,56527,2015,2,ATL,0.375,0.375,NYG,0.375,0.375,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.25,2.0,2.0,2.0,-2.25,0.0,0.0,0.0,1.75,2.0,2.0,2.0,1.4375,3.0,3.0,3.0,-0.0625,0.0,0.0,0.0,0.3125,0.429,0.429,0.429,0.28600000000000003,0.28600000000000003,0.28600000000000003
win,56529,2015,2,STL,0.375,0.375,WAS,0.25,0.375,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,-1.0,-7.0,-7.0,-7.0,-8.5625,3.0,3.0,3.0,-1.875,2.0,2.0,2.0,1.9375,3.0,3.0,3.0,1.6875,-1.0,-1.0,-1.0,-0.75,-2.0,-2.0,-2.0,-0.125,0.429,0.429,0.429,0.545,0.545,0.545
loss,56522,2015,2,ARI,0.688,0.5,CHI,0.313,0.25,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-7.6875,12.0,12.0,12.0,0.6875,1.0,1.0,1.0,1.8125,1.0,1.0,1.0,1.0625,-1.0,-1.0,-1.0,-0.3125,0.0,0.0,0.0,0.5,0.647,0.647,0.647,0.5,0.5,0.5
win,56525,2015,2,DET,0.688,0.5,MIN,0.438,0.625,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,-0.2,-17.0,-17.0,-17.0,-1.125,-5.0,-5.0,-5.0,2.4375,1.0,1.0,1.0,1.25,2.0,2.0,2.0,1.25,0.0,0.0,0.0,-0.0625,1.0,1.0,1.0,0.4375,0.111,0.111,0.111,0.3,0.3,0.3
loss,56526,2015,2,TB,0.125,0.25,NO,0.438,0.375,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,1.0,-12.0,-12.0,-12.0,-1.4375,-28.0,-28.0,-28.0,-8.3125,1.0,1.0,1.0,1.875,2.0,2.0,2.0,2.0625,0.0,0.0,0.0,-0.8125,-1.0,-1.0,-1.0,-0.5,0.389,0.389,0.389,0.214,0.214,0.214
win,56528,2015,2,SF,0.5,0.5,PIT,0.688,0.75,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,0.0,-7.0,-7.0,-7.0,4.25,17.0,17.0,17.0,-2.125,1.0,1.0,1.0,1.3125,1.0,1.0,1.0,1.4375,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.375,0.467,0.467,0.467,0.417,0.417,0.417
win,56531,2015,2,BAL,0.625,0.5,OAK,0.188,0.375,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,0.0,-20.0,-20.0,-20.0,-12.4375,-6.0,-6.0,-6.0,6.6875,2.0,2.0,2.0,1.8125,2.0,2.0,2.0,1.25,-2.0,-2.0,-2.0,-0.9375,-1.0,-1.0,-1.0,0.125,0.25,0.25,0.25,0.154,0.154,0.154
win,56530,2015,2,MIA,0.5,0.5,JAC,0.188,0.375,0,1-0-0,1.0,1.0,0-1-0,0.0,0.0,-1.0,-11.0,-11.0,-11.0,-10.1875,7.0,7.0,7.0,0.9375,3.0,3.0,3.0,1.625,1.0,1.0,1.0,1.4375,-2.0,-2.0,-2.0,-0.375,1.0,1.0,1.0,0.125,0.25,0.25,0.25,0.417,0.417,0.417
loss,56532,2015,2,DAL,0.75,1.0,PHI,0.625,0.75,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,0.2,-2.0,-2.0,-2.0,4.625,1.0,1.0,1.0,7.1875,2.0,2.0,2.0,2.3125,3.0,3.0,3.0,1.5625,0.0,0.0,0.0,-0.5625,-3.0,-3.0,-3.0,0.4375,0.25,0.25,0.25,0.545,0.545,0.545
win,56533,2015,2,SEA,0.75,0.625,GB,0.75,1.0,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,-1.0,8.0,8.0,8.0,8.625,-3.0,-3.0,-3.0,8.75,0.0,0.0,0.0,0.8125,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.875,2.0,2.0,2.0,0.625,0.6,0.6,0.6,0.421,0.421,0.421
loss,56534,2015,2,NYJ,0.25,0.25,IND,0.688,0.75,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,0.0,-13.0,-13.0,-13.0,5.5625,21.0,21.0,21.0,-7.375,3.0,3.0,3.0,1.9375,1.0,1.0,1.0,1.5,-3.0,-3.0,-3.0,-0.3125,4.0,4.0,4.0,-0.6875,0.5329999999999999,0.5329999999999999,0.5329999999999999,0.5379999999999999,0.5379999999999999,0.5379999999999999
win,56535,2015,3,WAS,0.25,0.125,NYG,0.375,0.375,1,1-1-0,0.5,0.0,0-2-0,0.0,0.0,0.6000000000000001,-2.5,-2.5,-2.5,-1.25,3.5,3.5,3.5,-8.5625,0.5,0.5,0.5,1.75,1.5,1.5,1.5,1.9375,1.0,1.0,1.0,-0.0625,-1.0,-1.0,-1.0,-0.75,0.508,0.508,0.508,0.465,0.465,0.465
loss,56539,2015,3,ATL,0.375,0.375,DAL,0.75,0.5,0,2-0-0,1.0,1.0,2-0-0,1.0,1.0,0.0,5.5,5.5,5.5,7.1875,3.0,3.0,3.0,-2.25,2.5,2.5,2.5,1.5625,1.0,1.0,1.0,1.4375,-1.0,-1.0,-1.0,0.4375,0.5,0.5,0.5,0.3125,0.439,0.439,0.439,0.467,0.467,0.467
win,56537,2015,3,NO,0.438,0.5,CAR,0.469,0.5,1,0-2-0,0.0,0.0,2-0-0,1.0,1.0,0.2,9.0,9.0,9.0,-2.1875,-9.5,-9.5,-9.5,-1.4375,1.0,1.0,1.0,1.4375,2.0,2.0,2.0,1.875,1.0,1.0,1.0,0.1875,-0.5,-0.5,-0.5,-0.8125,0.389,0.389,0.389,0.445,0.445,0.445
loss,56543,2015,3,PHI,0.625,0.5,NYJ,0.25,0.25,0,0-2-0,0.0,0.0,2-0-0,1.0,1.0,0.0,17.0,17.0,17.0,-7.375,-6.0,-6.0,-6.0,4.625,1.0,1.0,1.0,1.5,2.5,2.5,2.5,2.3125,4.0,4.0,4.0,-0.6875,-0.5,-0.5,-0.5,-0.5625,0.435,0.435,0.435,0.21600000000000005,0.21600000000000005,0.21600000000000005
win,56540,2015,3,TB,0.125,0.25,HOU,0.563,0.625,0,1-1-0,0.5,1.0,0-2-0,0.0,0.0,0.0,-7.0,-7.0,-7.0,4.0625,-10.5,-10.5,-10.5,-8.3125,1.5,1.5,1.5,1.375,2.0,2.0,2.0,2.0625,-1.0,-1.0,-1.0,0.75,0.0,0.0,0.0,-0.5,0.238,0.238,0.238,0.285,0.285,0.285
win,56541,2015,3,SD,0.563,0.5,MIN,0.438,0.625,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,0.0,-3.5,-3.5,-3.5,-1.125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.25,3.0,3.0,3.0,1.4375,1.0,1.0,1.0,-0.0625,-1.0,-1.0,-1.0,-0.3125,0.305,0.305,0.305,0.455,0.455,0.455
loss,56544,2015,3,PIT,0.688,0.625,STL,0.375,0.375,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,0.0,-5.5,-5.5,-5.5,-1.875,9.0,9.0,9.0,4.25,1.5,1.5,1.5,1.6875,0.5,0.5,0.5,1.3125,-0.5,-0.5,-0.5,-0.125,0.0,0.0,0.0,0.0,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.5329999999999999,0.5329999999999999,0.5329999999999999
win,56542,2015,3,JAC,0.188,0.0,NE,0.75,0.875,0,1-1-0,0.5,0.0,2-0-0,1.0,1.0,0.0,7.5,7.5,7.5,9.6875,-4.0,-4.0,-4.0,-10.1875,1.0,1.0,1.0,0.8125,1.5,1.5,1.5,1.625,1.0,1.0,1.0,0.75,-1.0,-1.0,-1.0,-0.375,0.468,0.468,0.468,0.303,0.303,0.303
loss,56536,2015,3,CIN,0.6559999999999999,0.625,BAL,0.625,0.75,1,2-0-0,1.0,1.0,0-2-0,0.0,0.0,-0.6000000000000001,-5.0,-5.0,-5.0,6.6875,12.5,12.5,12.5,1.3125,2.0,2.0,2.0,1.25,1.0,1.0,1.0,1.625,-1.0,-1.0,-1.0,0.125,1.5,1.5,1.5,0.0,0.259,0.259,0.259,0.354,0.354,0.354
loss,56538,2015,3,OAK,0.188,0.0,CLE,0.438,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,1.0,-3.5,-3.5,-3.5,-2.375,-8.0,-8.0,-8.0,-12.4375,2.5,2.5,2.5,1.4375,1.5,1.5,1.5,1.8125,-0.5,-0.5,-0.5,0.375,-0.5,-0.5,-0.5,-0.9375,0.4320000000000001,0.4320000000000001,0.4320000000000001,0.447,0.447,0.447
loss,56545,2015,3,IND,0.688,0.625,TEN,0.125,0.125,1,0-2-0,0.0,0.0,1-1-0,0.5,0.0,-1.0,7.0,7.0,7.0,-11.5,-13.0,-13.0,-13.0,5.5625,2.0,2.0,2.0,1.625,4.0,4.0,4.0,1.9375,-1.0,-1.0,-1.0,-0.625,-3.5,-3.5,-3.5,-0.3125,0.441,0.441,0.441,0.481,0.481,0.481
win,56546,2015,3,SF,0.5,0.5,ARI,0.688,0.875,1,1-1-0,0.5,0.0,2-0-0,1.0,1.0,-0.2,18.5,18.5,18.5,0.6875,-4.0,-4.0,-4.0,-2.125,1.5,1.5,1.5,1.0625,1.0,1.0,1.0,1.4375,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.375,0.528,0.528,0.528,0.414,0.414,0.414
win,56548,2015,3,CHI,0.313,0.375,SEA,0.75,0.875,0,0-2-0,0.0,0.0,0-2-0,0.0,0.0,0.0,-6.5,-6.5,-6.5,8.75,-16.5,-16.5,-16.5,-7.6875,1.5,1.5,1.5,0.875,1.5,1.5,1.5,1.8125,0.5,0.5,0.5,0.625,-0.5,-0.5,-0.5,-0.3125,0.377,0.377,0.377,0.407,0.407,0.407
loss,56547,2015,3,BUF,0.563,0.5,MIA,0.5,0.5,1,1-1-0,0.5,0.0,1-1-0,0.5,0.0,-0.6000000000000001,2.0,2.0,2.0,0.9375,2.5,2.5,2.5,3.375,0.5,0.5,0.5,1.4375,1.5,1.5,1.5,1.4375,0.5,0.5,0.5,0.125,1.0,1.0,1.0,0.4375,0.375,0.375,0.375,0.34700000000000003,0.34700000000000003,0.34700000000000003
loss,56549,2015,3,DEN,0.75,0.5,DET,0.688,0.875,0,2-0-0,1.0,1.0,0-2-0,0.0,0.0,0.0,-7.5,-7.5,-7.5,2.4375,6.5,6.5,6.5,8.0,2.5,2.5,2.5,1.25,1.0,1.0,1.0,1.25,-0.5,-0.5,-0.5,0.4375,2.5,2.5,2.5,0.3125,0.381,0.381,0.381,0.409,0.409,0.409
win,56550,2015,3,KC,0.563,0.375,GB,0.75,1.0,0,1-1-0,0.5,1.0,2-0-0,1.0,1.0,0.0,9.0,9.0,9.0,8.625,0.0,0.0,0.0,4.5,0.5,0.5,0.5,0.8125,2.5,2.5,2.5,1.0625,1.0,1.0,1.0,0.875,-1.0,-1.0,-1.0,-0.1875,0.482,0.482,0.482,0.116,0.116,0.116
loss,56551,2015,4,BAL,0.625,0.5,PIT,0.688,0.75,1,0-3-0,0.0,0.0,2-1-0,0.667,1.0,-0.334,8.0,8.0,8.0,4.25,-4.667,-4.667,-4.667,6.6875,0.667,0.667,0.667,1.3125,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.25,0.0,0.0,0.0,0.0,-0.333,-0.333,-0.333,0.125,0.522,0.522,0.522,0.319,0.319,0.319
loss,56552,2015,4,NYJ,0.25,0.25,MIA,0.5,0.5,1,2-1-0,0.667,1.0,1-2-0,0.333,0.0,-0.2,-7.667000000000002,-7.667000000000002,-7.667000000000002,0.9375,9.0,9.0,9.0,-7.375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.4375,2.0,2.0,2.0,1.5,-0.667,-0.667,-0.667,0.125,1.6669999999999998,1.6669999999999998,1.6669999999999998,-0.6875,0.353,0.353,0.353,0.428,0.428,0.428
win,56555,2015,4,OAK,0.188,0.0,CHI,0.313,0.25,0,2-1-0,0.667,1.0,0-3-0,0.0,0.0,0.0,-19.667,-19.667,-19.667,-7.6875,-3.0,-3.0,-3.0,-12.4375,1.0,1.0,1.0,1.8125,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.8125,-0.333,-0.333,-0.333,-0.3125,0.0,0.0,0.0,-0.9375,0.348,0.348,0.348,0.441,0.441,0.441
win,56553,2015,4,HOU,0.563,0.5,ATL,0.375,0.375,0,1-2-0,0.333,0.0,3-0-0,1.0,1.0,0.0,5.667000000000002,5.667000000000002,5.667000000000002,-2.25,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,4.0625,0.667,0.667,0.667,1.4375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.375,0.667,0.667,0.667,0.3125,-0.667,-0.667,-0.667,0.75,0.525,0.525,0.525,0.307,0.307,0.307
win,56556,2015,4,KC,0.563,0.375,CIN,0.6559999999999999,0.688,0,1-2-0,0.333,0.5,3-0-0,1.0,1.0,0.0,9.667,9.667,9.667,1.3125,-3.333,-3.333,-3.333,4.5,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.625,2.0,2.0,2.0,1.0625,0.667,0.667,0.667,0.0,-1.0,-1.0,-1.0,-0.1875,0.414,0.414,0.414,0.14400000000000002,0.14400000000000002,0.14400000000000002
win,56557,2015,4,JAC,0.188,0.0,IND,0.688,0.75,1,1-2-0,0.333,0.0,1-2-0,0.333,0.0,0.6000000000000001,-8.0,-8.0,-8.0,5.5625,-14.0,-14.0,-14.0,-10.1875,3.333,3.333,3.333,1.9375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.625,-2.333,-2.333,-2.333,-0.3125,-1.0,-1.0,-1.0,-0.375,0.442,0.442,0.442,0.369,0.369,0.369
win,56559,2015,4,PHI,0.625,0.5,WAS,0.25,0.375,1,1-2-0,0.333,0.5,1-2-0,0.333,0.5,-0.2,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,-8.5625,-1.6669999999999998,-1.6669999999999998,-1.6669999999999998,4.625,2.0,2.0,2.0,1.9375,2.0,2.0,2.0,2.3125,-1.6669999999999998,-1.6669999999999998,-1.6669999999999998,-0.75,0.667,0.667,0.667,-0.5625,0.443,0.443,0.443,0.233,0.233,0.233
loss,56558,2015,4,CAR,0.469,0.438,TB,0.125,0.0,1,3-0-0,1.0,1.0,1-2-0,0.333,0.0,-1.0,-10.333,-10.333,-10.333,-8.3125,7.667000000000002,7.667000000000002,7.667000000000002,-2.1875,1.6669999999999998,1.6669999999999998,1.6669999999999998,2.0625,0.667,0.667,0.667,1.4375,0.0,0.0,0.0,-0.5,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.1875,0.218,0.218,0.218,0.411,0.411,0.411
loss,56554,2015,4,NYG,0.375,0.375,BUF,0.563,0.625,0,1-2-0,0.333,0.0,2-1-0,0.667,0.5,0.0,10.667,10.667,10.667,3.375,2.0,2.0,2.0,-1.25,1.0,1.0,1.0,1.4375,0.333,0.333,0.333,1.75,1.6669999999999998,1.6669999999999998,1.6669999999999998,0.4375,1.6669999999999998,1.6669999999999998,1.6669999999999998,-0.0625,0.41,0.41,0.41,0.45,0.45,0.45
win,56560,2015,4,CLE,0.438,0.375,SD,0.563,0.625,0,1-2-0,0.333,0.0,1-2-0,0.333,1.0,0.0,-5.667000000000002,-5.667000000000002,-5.667000000000002,0.0,-4.667,-4.667,-4.667,-2.375,2.667,2.667,2.667,1.4375,2.333,2.333,2.333,1.4375,-1.0,-1.0,-1.0,-0.3125,-0.667,-0.667,-0.667,0.375,0.46,0.46,0.46,0.455,0.455,0.455
loss,56563,2015,4,GB,0.75,0.5,SF,0.5,0.5,0,3-0-0,1.0,1.0,1-2-0,0.333,1.0,1.0,-16.0,-16.0,-16.0,-2.125,9.333,9.333,9.333,8.625,2.0,2.0,2.0,1.4375,0.333,0.333,0.333,0.8125,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,0.375,1.0,1.0,1.0,0.875,0.387,0.387,0.387,0.443,0.443,0.443
loss,56561,2015,4,STL,0.375,0.375,ARI,0.688,0.875,1,1-2-0,0.333,0.0,3-0-0,1.0,1.0,0.6000000000000001,25.667,25.667,25.667,0.6875,-5.667000000000002,-5.667000000000002,-5.667000000000002,-1.875,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.0625,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.6875,1.0,1.0,1.0,0.5,-0.333,-0.333,-0.333,-0.125,0.506,0.506,0.506,0.304,0.304,0.304
win,56562,2015,4,MIN,0.438,0.25,DEN,0.75,1.0,0,2-1-0,0.667,0.0,3-0-0,1.0,1.0,0.0,8.333,8.333,8.333,8.0,3.333,3.333,3.333,-1.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.25,1.0,1.0,1.0,1.25,2.0,2.0,2.0,0.3125,1.0,1.0,1.0,-0.0625,0.384,0.384,0.384,0.315,0.315,0.315
win,56564,2015,4,DAL,0.75,1.0,NO,0.438,0.375,0,2-1-0,0.667,1.0,0-3-0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-1.4375,0.0,0.0,0.0,7.1875,2.0,2.0,2.0,1.875,2.0,2.0,2.0,1.5625,-1.0,-1.0,-1.0,-0.8125,-1.0,-1.0,-1.0,0.4375,0.491,0.491,0.491,0.348,0.348,0.348
win,56565,2015,4,DET,0.688,0.5,SEA,0.75,0.875,0,0-3-0,0.0,0.0,1-2-0,0.333,1.0,0.0,4.333,4.333,4.333,8.75,-9.0,-9.0,-9.0,2.4375,1.0,1.0,1.0,0.875,2.667,2.667,2.667,1.25,0.333,0.333,0.333,0.625,-0.667,-0.667,-0.667,0.4375,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.365,0.365,0.365
loss,56566,2015,5,IND,0.688,0.625,HOU,0.563,0.625,1,2-2-0,0.5,0.5,1-3-0,0.25,0.5,-0.6000000000000001,-7.75,-8.0,-7.75,4.0625,-5.25,-2.667,-5.25,5.5625,2.0,2.0,2.0,1.375,3.0,3.0,3.0,1.9375,-1.5,-1.3330000000000002,-1.5,0.75,-2.25,-2.0,-2.25,-0.3125,0.34700000000000003,0.391,0.34700000000000003,0.448,0.42,0.448
