result,gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
win,55700,2012,14,KC,0.438,0.5,CLE,0.25,0.375,0,2-10-0,0.16699999999999998,0.2,4-8-0,0.333,0.5,-1.0,-3.0,2.0,-0.6,-5.5625,-11.167,-8.0,-9.0,-7.875,1.5830000000000002,1.3330000000000002,1.2,1.1875,2.667,0.667,1.4,1.75,0.583,2.0,1.0,0.0625,-1.75,-0.333,-0.6,-0.125,0.305,0.287,0.28800000000000003,0.369,0.245,0.294
loss,55704,2012,14,SD,0.5,0.375,PIT,0.75,0.875,0,4-8-0,0.333,0.333,7-5-0,0.583,0.8,0.0,2.0,-2.0,0.2,6.125,0.083,-5.667000000000002,-1.8,1.8125,1.917,4.667,3.4,1.8125,2.0,1.6669999999999998,1.8,1.75,-0.917,-3.667,-2.4,-0.875,-0.16699999999999998,0.0,0.0,-0.4375,0.433,0.263,0.325,0.385,0.24,0.366
win,55701,2012,14,TEN,0.563,0.5,IND,0.125,0.25,1,4-8-0,0.333,0.333,8-4-0,0.667,0.833,0.6000000000000001,-3.417,-8.667,-1.2,-11.6875,-9.25,5.0,-4.4,0.5,2.0,3.0,2.2,1.8125,2.0,2.667,2.6,1.375,-1.3330000000000002,-2.333,-1.2,-0.75,-0.833,-1.0,-1.2,0.125,0.419,0.446,0.459,0.395,0.379,0.369
loss,55702,2012,14,NYJ,0.5,0.25,JAC,0.313,0.5,0,5-7-0,0.417,0.4,2-10-0,0.16699999999999998,0.16699999999999998,-1.0,-11.333,-5.667000000000002,-10.2,-5.375,-5.667000000000002,-5.0,-11.4,0.875,1.4169999999999998,1.3330000000000002,1.8,1.4375,2.167,3.0,2.8,2.125,0.083,1.0,0.0,0.3125,-0.5,-1.3330000000000002,-1.2,-0.1875,0.274,0.295,0.306,0.373,0.375,0.32
win,55703,2012,14,CHI,0.5,0.375,MIN,0.188,0.125,1,8-4-0,0.667,0.6,6-6-0,0.5,0.833,-1.0,-0.833,-5.667000000000002,-9.2,-6.8125,8.0,-4.333,2.2,0.75,1.75,1.6669999999999998,2.0,1.625,1.6669999999999998,1.3330000000000002,1.8,1.8125,-0.5,0.0,-1.0,-0.1875,1.167,0.0,0.4,0.125,0.341,0.381,0.365,0.387,0.443,0.382
win,55698,2012,14,ATL,0.625,0.5,CAR,0.375,0.375,1,11-1-0,0.917,0.833,3-9-0,0.25,0.16699999999999998,-1.0,-4.75,-1.3330000000000002,-3.6,-1.4375,7.332999999999998,5.0,3.4,3.25,1.4169999999999998,0.333,0.6,1.4375,1.4169999999999998,3.0,2.0,1.3125,0.083,1.6669999999999998,1.0,0.0625,0.583,-1.0,-0.6,0.5,0.375,0.5429999999999999,0.417,0.443,0.381,0.429
loss,55705,2012,14,PHI,0.5,0.625,TB,0.25,0.375,0,3-9-0,0.25,0.16699999999999998,6-6-0,0.5,0.5,0.0,4.0,-1.0,3.4,-12.9375,-8.583,-12.667,-13.6,4.25,1.0,1.3330000000000002,1.0,2.5,2.333,2.333,2.2,2.375,0.917,0.0,0.8,-1.0,-1.5,-2.333,-1.8,-0.875,0.337,0.34600000000000003,0.358,0.384,0.406,0.339
loss,55697,2012,14,STL,0.125,0.125,BUF,0.375,0.625,0,5-6-1,0.458,0.3,5-7-0,0.417,0.6,0.0,-5.0,4.667,-0.8,-3.875,-3.833,1.0,-7.0,-13.375,2.0,1.0,1.4,1.875,1.3330000000000002,1.3330000000000002,1.4,1.4375,-0.5,1.3330000000000002,0.0,0.0625,-0.16699999999999998,0.333,-0.4,-0.3125,0.392,0.297,0.342,0.327,0.258,0.302
loss,55699,2012,14,DAL,0.5,0.375,CIN,0.563,0.5,0,6-6-0,0.5,0.5,7-5-0,0.583,0.5,0.0,3.5,17.667,12.6,1.3125,-1.25,0.333,2.0,1.375,1.6669999999999998,1.0,1.0,1.375,1.917,1.3330000000000002,0.8,1.3125,0.0,0.667,1.2,0.0,-0.833,-0.333,0.2,0.25,0.345,0.438,0.4270000000000001,0.428,0.467,0.417
win,55707,2012,14,MIA,0.375,0.25,SF,0.813,0.875,0,5-7-0,0.417,0.333,8-3-1,0.708,0.75,0.0,9.833,10.667,10.6,9.4375,-1.833,-3.0,-9.2,1.0,1.0,1.0,0.6,0.625,1.833,1.6669999999999998,1.8,1.5625,0.417,0.333,0.6,1.75,-0.833,-1.3330000000000002,-1.6,-0.375,0.368,0.405,0.38,0.339,0.325,0.299
win,55708,2012,14,NO,0.813,0.625,NYG,0.563,0.5,0,5-7-0,0.417,0.333,7-5-0,0.583,0.667,-1.0,6.5,3.0,2.0,-0.375,-0.5,0.333,4.0,13.0,1.3330000000000002,1.3330000000000002,1.4,1.5,1.5830000000000002,2.333,2.0,1.1875,1.167,0.0,1.0,0.4375,-0.16699999999999998,-0.667,-0.4,-0.1875,0.402,0.486,0.371,0.429,0.439,0.455
win,55709,2012,14,ARI,0.5,0.25,SEA,0.438,0.5,1,4-8-0,0.333,0.16699999999999998,7-5-0,0.583,1.0,0.2,3.333,8.0,6.0,0.375,-4.0,-6.332999999999998,-10.8,-2.25,1.3330000000000002,1.0,1.0,1.4375,1.6669999999999998,2.0,1.8,2.0,0.0,0.333,0.4,0.5,0.583,1.6669999999999998,0.6,-0.8125,0.358,0.473,0.417,0.26,0.14400000000000002,0.16899999999999998
win,55710,2012,14,DET,0.625,0.625,GB,0.938,1.0,1,4-8-0,0.333,0.333,8-4-0,0.667,0.833,0.6000000000000001,3.083,-5.0,1.6,12.5625,-1.25,-3.0,-0.4,5.4375,1.0,1.3330000000000002,1.2,0.875,1.6669999999999998,2.0,1.6,1.4375,0.5,0.667,0.6,1.5,-0.417,-0.333,-0.2,0.6875,0.434,0.481,0.445,0.399,0.418,0.406
win,55711,2012,14,HOU,0.625,0.625,NE,0.813,0.875,0,11-1-0,0.917,1.0,9-3-0,0.75,0.8,1.0,14.167,24.0,23.2,10.6875,10.833,7.667000000000002,8.4,6.4375,0.75,0.667,0.4,1.0625,1.0,1.3330000000000002,1.2,1.25,2.0,2.667,2.6,1.0625,1.167,1.3330000000000002,1.4,0.4375,0.526,0.622,0.607,0.395,0.333,0.315
loss,55712,2012,15,CIN,0.563,0.625,PHI,0.5,0.375,0,7-6-0,0.5379999999999999,0.667,4-9-0,0.308,0.333,0.0,-7.769,-3.667,-10.2,4.25,3.154,10.0,14.0,1.3125,2.231,1.6669999999999998,2.0,2.375,1.615,1.3330000000000002,1.0,1.375,-1.462,-1.6669999999999998,-2.0,-0.875,0.0,0.333,1.0,0.0,0.384,0.413,0.341,0.34600000000000003,0.464,0.428
loss,55715,2012,15,GB,0.938,0.875,CHI,0.5,0.625,1,9-4-0,0.6920000000000001,0.5,8-5-0,0.615,0.7140000000000001,-0.6659999999999999,6.846,1.6669999999999998,-5.4,0.75,3.385,-4.0,1.2,12.5625,1.692,1.3330000000000002,2.0,1.8125,1.0,1.3330000000000002,1.2,0.875,1.0,0.333,-0.6,0.125,0.5379999999999999,0.0,0.8,1.5,0.388,0.4970000000000001,0.379,0.436,0.478,0.459
win,55713,2012,15,NYG,0.563,0.625,ATL,0.625,0.75,0,8-5-0,0.615,0.5,11-2-0,0.846,1.0,-1.0,6.0,0.333,0.2,3.25,7.922999999999999,17.333,6.0,-0.375,1.385,1.3330000000000002,2.2,1.3125,1.385,0.667,1.4,1.5,0.462,0.333,-0.8,0.5,1.231,1.6669999999999998,0.6,0.4375,0.428,0.319,0.379,0.406,0.518,0.422
win,55719,2012,15,TB,0.25,0.125,NO,0.813,1.0,1,6-7-0,0.462,0.5,5-8-0,0.385,0.5,0.2,-2.385,-15.0,-4.0,13.0,3.5380000000000003,-3.667,1.0,-12.9375,1.769,3.667,2.4,1.1875,0.923,0.333,0.8,2.5,-0.308,-2.0,-0.8,-0.1875,0.923,1.0,0.6,-1.0,0.426,0.386,0.421,0.34,0.342,0.349
loss,55720,2012,15,MIN,0.188,0.25,STL,0.125,0.125,0,7-6-0,0.5379999999999999,0.16699999999999998,6-6-1,0.5,0.5710000000000001,0.0,-3.3080000000000003,6.667000000000002,1.2,-13.375,-0.231,-6.667000000000002,-4.0,-6.8125,1.308,0.667,1.2,1.4375,1.692,2.0,1.6,1.625,-0.077,1.6669999999999998,0.2,-0.3125,-0.385,-0.333,-0.2,-0.1875,0.334,0.29100000000000004,0.325,0.34700000000000003,0.435,0.374
loss,55716,2012,15,WAS,0.313,0.375,CLE,0.25,0.375,0,7-6-0,0.5379999999999999,0.5,5-8-0,0.385,0.5710000000000001,0.0,-1.0,10.667,3.8,-5.5625,1.077,3.667,5.6,-4.9375,1.462,1.0,1.2,1.1875,0.923,1.0,0.6,2.1875,0.615,2.333,1.0,0.0625,0.923,0.667,1.0,-0.875,0.307,0.265,0.301,0.335,0.455,0.404
win,55718,2012,15,JAC,0.313,0.125,MIA,0.375,0.5,0,2-11-0,0.154,0.16699999999999998,5-8-0,0.385,0.5,0.0,-2.769,-6.0,-11.4,1.0,-11.0,-6.0,-8.2,-5.375,1.769,1.0,2.0,1.5625,1.462,1.6669999999999998,1.8,1.4375,-0.846,-0.667,-1.8,-0.375,0.077,0.333,0.4,0.3125,0.343,0.353,0.303,0.262,0.242,0.222
loss,55714,2012,15,DEN,0.5,0.625,BAL,0.75,1.0,0,10-3-0,0.769,0.7140000000000001,9-4-0,0.6920000000000001,0.833,1.0,4.462,-1.0,7.0,7.0,9.077,9.667,11.6,-5.0625,1.0,1.3330000000000002,1.0,1.5,1.769,1.0,1.4,1.875,0.923,0.0,1.0,0.125,-0.154,0.333,0.4,-0.75,0.373,0.424,0.381,0.435,0.455,0.394
win,55717,2012,15,IND,0.125,0.0,HOU,0.625,0.625,1,9-4-0,0.6920000000000001,0.5,11-2-0,0.846,0.833,-0.2,7.846,-3.667,0.4,6.4375,-2.846,4.333,-1.0,-11.6875,1.0,0.667,1.4,1.25,2.0,2.333,2.6,1.8125,1.077,2.0,1.2,0.4375,-1.231,-1.0,-1.2,-0.75,0.387,0.307,0.3,0.413,0.3670000000000001,0.389
win,55721,2012,15,DET,0.625,0.625,ARI,0.5,0.75,0,4-9-0,0.308,0.28600000000000003,4-9-0,0.308,0.5,0.0,-8.154,-24.333,-18.2,-2.25,-1.692,-4.0,-5.2,5.4375,2.154,4.333,3.2,2.0,1.692,1.3330000000000002,2.0,1.4375,0.0,-2.333,-0.6,-0.8125,-0.462,0.333,-0.8,0.6875,0.262,0.198,0.197,0.418,0.5,0.402
loss,55723,2012,15,CAR,0.375,0.375,SD,0.5,0.625,0,4-9-0,0.308,0.333,5-8-0,0.385,0.333,0.0,0.846,0.0,-3.4,1.8125,-3.615,4.0,-3.2,-1.4375,1.846,0.667,1.4,1.75,1.308,0.0,0.6,1.4375,0.0,1.0,0.0,-0.4375,0.154,1.3330000000000002,1.2,0.0625,0.397,0.359,0.387,0.392,0.5670000000000001,0.446
loss,55722,2012,15,SEA,0.438,0.375,BUF,0.375,0.625,0,8-5-0,0.615,0.28600000000000003,5-8-0,0.385,0.5,0.0,-4.846,2.0,1.0,-3.875,7.5379999999999985,20.333,18.4,0.375,2.0,1.6669999999999998,1.6,1.875,1.308,0.667,0.8,1.4375,-0.5379999999999999,0.0,0.0,0.0625,0.5379999999999999,2.333,2.0,0.5,0.381,0.325,0.35600000000000004,0.35200000000000004,0.435,0.405
win,55724,2012,15,PIT,0.75,0.625,DAL,0.5,0.625,0,7-6-0,0.5379999999999999,0.429,7-6-0,0.5379999999999999,0.5,0.0,-1.077,-0.333,3.4,1.375,1.077,-4.333,-2.6,6.125,1.846,1.3330000000000002,1.0,1.3125,1.923,4.333,3.4,1.8125,-0.769,-0.333,0.2,0.25,-1.0,-3.333,-2.6,-0.875,0.439,0.564,0.473,0.429,0.294,0.31
win,55725,2012,15,KC,0.438,0.5,OAK,0.5,0.375,1,2-11-0,0.154,0.16699999999999998,3-10-0,0.231,0.28600000000000003,0.6000000000000001,-11.845999999999998,-13.333,-19.2,-4.625,-12.077,-8.333,-10.0,-7.875,1.769,1.6669999999999998,2.0,1.875,2.5380000000000003,0.667,0.8,1.75,-0.615,-0.667,-1.2,-0.25,-1.692,-0.333,-0.4,-0.125,0.322,0.354,0.368,0.348,0.245,0.196
loss,55726,2012,15,SF,0.813,0.75,NE,0.813,0.875,0,9-3-1,0.731,0.667,10-3-0,0.769,0.833,0.0,15.231,21.667,21.2,10.6875,10.154,7.0,9.2,9.4375,0.769,1.0,0.6,1.0625,0.923,1.0,0.6,0.625,1.846,1.3330000000000002,2.2,1.0625,0.462,0.0,0.6,1.75,0.524,0.5670000000000001,0.59,0.355,0.361,0.32
win,55727,2012,15,NYJ,0.5,0.25,TEN,0.563,0.625,0,6-7-0,0.462,0.5,4-9-0,0.308,0.333,0.0,-8.846,-7.667000000000002,-4.0,0.5,-4.692,-7.332999999999998,-5.8,0.875,2.0,3.333,3.0,1.375,2.154,3.667,2.8,2.125,-0.769,-2.333,-1.4,0.125,-0.462,-2.333,-1.0,-0.1875,0.392,0.344,0.35,0.368,0.322,0.32299999999999995
loss,55728,2012,16,ATL,0.625,0.5,DET,0.625,0.625,0,12-2-0,0.857,0.7140000000000001,4-10-0,0.28600000000000003,0.333,-1.0,-3.571,-12.333,-8.8,5.4375,8.0,11.333,7.8,3.25,1.857,2.333,2.4,1.4375,1.286,0.667,2.0,1.3125,-0.643,-0.667,-1.0,0.6875,0.643,2.0,-0.2,0.5,0.412,0.444,0.447,0.447,0.344,0.417
win,55732,2012,16,TEN,0.563,0.5,GB,0.938,1.0,0,5-9-0,0.35700000000000004,0.28600000000000003,10-4-0,0.7140000000000001,0.857,0.0,3.714,8.0,0.0,12.5625,-7.9289999999999985,-4.667,3.0,0.5,1.071,1.3330000000000002,1.4,0.875,1.857,2.667,2.0,1.375,0.429,0.333,0.4,1.5,-0.35700000000000004,-0.333,0.4,0.125,0.434,0.477,0.462,0.375,0.262,0.331
win,55730,2012,16,OAK,0.5,0.625,CAR,0.375,0.375,0,4-10-0,0.28600000000000003,0.16699999999999998,5-9-0,0.35700000000000004,0.28600000000000003,0.0,-1.643,9.333,6.0,-1.4375,-9.929,-0.333,-9.2,-4.625,1.286,0.333,0.4,1.4375,1.714,1.3330000000000002,1.6,1.875,0.214,0.667,1.4,0.0625,-0.5710000000000001,0.0,-0.8,-0.25,0.4,0.5670000000000001,0.546,0.328,0.408,0.362
win,55736,2012,16,BUF,0.375,0.125,MIA,0.375,0.5,1,5-9-0,0.35700000000000004,0.28600000000000003,6-8-0,0.429,0.5710000000000001,0.2,-1.071,0.0,-0.4,1.0,-6.857,-6.667000000000002,-4.4,-3.875,1.714,1.0,1.4,1.5625,2.071,2.333,1.6,1.875,-0.857,-0.667,-1.2,-0.375,-0.7140000000000001,-1.3330000000000002,0.0,0.0625,0.35700000000000004,0.387,0.381,0.381,0.35100000000000003,0.305
loss,55738,2012,16,CIN,0.563,0.625,PIT,0.75,0.875,1,8-6-0,0.5710000000000001,0.7140000000000001,7-7-0,0.5,0.667,1.0,0.7859999999999999,-3.333,-3.8,6.125,4.4289999999999985,9.0,14.6,1.3125,1.929,2.333,3.6,1.8125,1.643,2.0,1.2,1.375,-1.0,-1.3330000000000002,-2.8,-0.875,0.214,0.667,1.0,0.0,0.428,0.396,0.318,0.349,0.418,0.414
loss,55734,2012,16,NE,0.813,0.75,JAC,0.313,0.5,0,10-4-0,0.7140000000000001,0.7140000000000001,2-12-0,0.14300000000000002,0.14300000000000002,0.0,-11.714,-14.667,-9.0,-5.375,13.643,9.333,18.6,10.6875,1.357,1.3330000000000002,1.2,1.4375,1.0,2.0,1.4,1.0625,0.14300000000000002,0.333,0.8,0.3125,1.571,-0.667,1.2,1.0625,0.272,0.208,0.282,0.496,0.3670000000000001,0.5
loss,55735,2012,16,IND,0.125,0.0,KC,0.438,0.375,0,9-5-0,0.643,0.429,2-12-0,0.14300000000000002,0.14300000000000002,0.0,-12.286,-10.667,-12.4,-7.875,-3.5,-2.0,-6.8,-11.6875,2.4290000000000003,0.667,0.8,1.75,1.929,2.0,2.4,1.8125,-1.571,-0.333,-0.4,-0.125,-1.214,-1.0,-1.6,-0.75,0.329,0.201,0.182,0.392,0.242,0.359
loss,55731,2012,16,NO,0.813,0.625,DAL,0.5,0.625,0,6-8-0,0.429,0.28600000000000003,8-6-0,0.5710000000000001,0.5710000000000001,-1.0,-0.7859999999999999,3.0,1.0,1.375,0.7140000000000001,2.0,3.4,13.0,1.786,0.667,1.2,1.3125,1.643,3.0,2.2,1.1875,-0.643,0.667,0.0,0.25,0.071,-0.333,0.2,-0.1875,0.434,0.529,0.469,0.422,0.416,0.413
loss,55737,2012,16,WAS,0.313,0.375,PHI,0.5,0.375,1,8-6-0,0.5710000000000001,0.5710000000000001,4-10-0,0.28600000000000003,0.28600000000000003,0.2,-8.714,-8.0,-11.4,4.25,2.214,7.0,10.6,-4.9375,2.4290000000000003,2.333,2.6,2.375,0.929,1.0,0.8,2.1875,-1.571,-1.6669999999999998,-2.2,-0.875,0.929,0.333,1.2,-0.875,0.374,0.413,0.371,0.344,0.444,0.457
loss,55739,2012,16,STL,0.125,0.125,TB,0.25,0.375,0,6-7-1,0.464,0.417,6-8-0,0.429,0.429,1.0,0.35700000000000004,-17.0,-9.2,-12.9375,-4.0710000000000015,-2.667,-1.6,-13.375,1.214,2.0,1.8,2.5,1.357,1.0,1.4,1.4375,0.5,-1.3330000000000002,-0.8,-1.0,-0.214,0.0,0.0,-0.3125,0.338,0.311,0.344,0.326,0.277,0.28300000000000003
win,55729,2012,16,NYG,0.563,0.625,BAL,0.75,1.0,0,8-6-0,0.5710000000000001,0.429,9-5-0,0.643,0.7140000000000001,0.0,2.929,-7.667000000000002,-3.4,7.0,4.9289999999999985,-3.333,0.0,-0.375,1.071,2.0,1.2,1.5,1.5,1.6669999999999998,1.8,1.5,0.7140000000000001,-0.667,0.2,0.125,0.929,0.0,-0.2,0.4375,0.353,0.285,0.314,0.405,0.485,0.462
loss,55733,2012,16,MIN,0.188,0.25,HOU,0.625,0.625,0,8-6-0,0.5710000000000001,0.28600000000000003,12-2-0,0.857,0.857,0.0,8.142999999999999,-0.667,1.4,6.4375,0.7859999999999999,4.0,0.8,-6.8125,0.929,0.333,1.0,1.25,1.571,1.0,1.2,1.625,1.071,2.333,1.0,0.4375,-0.214,0.667,0.6,-0.1875,0.386,0.302,0.334,0.336,0.37,0.35100000000000003
win,55740,2012,16,CLE,0.25,0.125,DEN,0.5,0.375,0,5-9-0,0.35700000000000004,0.16699999999999998,11-3-0,0.7859999999999999,0.833,0.0,9.643,12.667,10.6,-5.0625,-2.143,3.0,2.4,-5.5625,1.643,0.667,1.0,1.875,1.5,1.3330000000000002,1.2,1.1875,0.0,1.0,0.8,-0.75,0.5,-0.333,1.2,0.0625,0.426,0.392,0.41,0.309,0.313,0.305
loss,55741,2012,16,CHI,0.5,0.375,ARI,0.5,0.75,0,8-6-0,0.5710000000000001,0.5,5-9-0,0.35700000000000004,0.5710000000000001,0.0,-5.5710000000000015,-10.333,-9.8,-2.25,5.7860000000000005,-7.0,-5.6,0.75,2.071,3.333,3.0,2.0,1.643,1.0,1.4,1.8125,0.214,-0.333,0.2,-0.8125,1.0,0.333,0.0,0.125,0.255,0.151,0.177,0.361,0.304,0.348
win,55742,2012,16,SF,0.813,0.75,SEA,0.438,0.5,1,10-3-1,0.75,0.7140000000000001,9-5-0,0.643,1.0,-0.6000000000000001,9.357,32.333,23.0,0.375,9.929,6.0,10.6,9.4375,1.214,0.667,0.8,1.4375,1.0,1.0,1.0,0.625,0.7140000000000001,3.0,2.2,0.5,0.5710000000000001,0.667,0.8,1.75,0.359,0.42,0.429,0.355,0.326,0.355
loss,55743,2012,16,SD,0.5,0.375,NYJ,0.5,0.75,0,5-9-0,0.35700000000000004,0.429,6-8-0,0.429,0.429,1.0,-4.643,1.3330000000000002,-2.4,0.875,-0.929,-7.0,-6.2,1.8125,2.357,3.667,3.2,2.125,1.857,1.3330000000000002,1.4,1.75,-0.7859999999999999,-2.667,-1.8,-0.1875,-0.071,0.667,0.2,-0.4375,0.371,0.361,0.37,0.393,0.404,0.32
win,55745,2012,17,NYJ,0.5,0.25,BUF,0.375,0.625,1,6-9-0,0.4,0.429,5-10-0,0.333,0.429,-1.0,-7.332999999999998,-16.667,-8.2,-3.875,-5.0,-2.333,-7.2,0.875,2.2,3.0,2.4,1.875,2.333,3.0,3.6,2.125,-0.933,-2.667,-1.4,0.0625,-0.867,-2.333,-2.8,-0.1875,0.385,0.355,0.358,0.359,0.302,0.313
win,55750,2012,17,MIA,0.375,0.25,NE,0.813,0.875,1,7-8-0,0.467,0.28600000000000003,11-4-0,0.733,0.7140000000000001,1.0,13.2,9.333,13.0,10.6875,-0.067,7.0,3.4,1.0,1.067,2.333,1.8,1.0625,1.6,0.667,0.8,1.5625,1.533,-0.333,0.6,1.0625,-0.5329999999999999,0.667,0.2,-0.375,0.486,0.322,0.433,0.3670000000000001,0.477,0.421
win,55746,2012,17,BAL,0.75,0.5,CIN,0.563,0.5,1,10-5-0,0.667,0.5710000000000001,9-6-0,0.6,0.429,-0.6000000000000001,4.333,7.667000000000002,10.8,1.3125,4.0,-0.333,-0.2,7.0,1.733,2.0,1.8,1.375,1.0,1.3330000000000002,1.2,1.5,0.2,1.0,0.8,0.0,0.667,-1.0,-0.4,0.125,0.344,0.34,0.41,0.37,0.398,0.393
win,55753,2012,17,CLE,0.25,0.125,PIT,0.75,0.875,1,5-10-0,0.333,0.14300000000000002,7-8-0,0.467,0.5710000000000001,0.6000000000000001,0.5329999999999999,-5.332999999999998,-3.8,6.125,-3.467,-5.332999999999998,-1.4,-5.5625,2.0,2.333,3.6,1.8125,1.467,1.0,1.2,1.1875,-0.933,-1.0,-2.2,-0.875,0.467,0.0,1.2,0.0625,0.409,0.315,0.28800000000000003,0.305,0.305,0.275
win,55748,2012,17,HOU,0.625,0.625,IND,0.125,0.25,1,12-3-0,0.8,0.857,10-5-0,0.667,0.857,-0.2,-2.8,-0.333,1.6,-11.6875,6.4670000000000005,-11.0,-3.2,6.4375,1.8,1.0,1.6,1.8125,1.0,1.0,0.8,1.25,-0.933,0.667,-0.2,-0.75,0.933,0.0,1.2,0.4375,0.391,0.278,0.32,0.3670000000000001,0.254,0.279
win,55754,2012,17,JAC,0.313,0.125,TEN,0.563,0.625,1,2-13-0,0.133,0.14300000000000002,5-10-0,0.333,0.429,-0.2,-10.6,-16.0,-13.4,0.5,-11.4,-11.667,-9.2,-5.375,1.867,1.3330000000000002,2.4,1.375,1.467,1.6669999999999998,1.6,1.4375,-0.467,1.0,-0.8,0.125,0.067,0.0,0.2,0.3125,0.368,0.262,0.29,0.272,0.264,0.278
win,55752,2012,17,PHI,0.5,0.625,NYG,0.563,0.5,1,4-11-0,0.267,0.28600000000000003,8-7-0,0.5329999999999999,0.7140000000000001,-0.6000000000000001,3.333,-9.333,-0.2,-0.375,-8.6,-8.667,-7.8,4.25,1.4,1.6669999999999998,1.0,1.5,2.4,2.667,2.4,2.375,0.867,-0.333,0.4,0.4375,-1.533,-1.6669999999999998,-1.8,-0.875,0.392,0.35200000000000004,0.431,0.3720000000000001,0.324,0.364
win,55755,2012,17,DAL,0.5,0.375,WAS,0.313,0.25,1,8-7-0,0.5329999999999999,0.5710000000000001,9-6-0,0.6,0.5710000000000001,-0.2,2.533,9.0,7.0,-4.9375,-0.933,0.333,-0.2,1.375,0.933,1.0,1.0,2.1875,1.733,1.0,1.2,1.3125,0.933,1.0,0.8,-0.875,-0.667,0.0,-0.2,0.25,0.354,0.444,0.466,0.418,0.381,0.451
loss,55747,2012,17,CHI,0.5,0.375,DET,0.625,0.625,1,9-6-0,0.6,0.5710000000000001,4-11-0,0.267,0.28600000000000003,-0.6000000000000001,-4.2,-16.0,-10.6,5.4375,6.4,0.0,2.4,0.75,1.933,3.0,2.2,1.4375,1.6,1.3330000000000002,1.2,1.8125,-0.8,-2.333,-1.0,0.6875,1.067,0.667,0.8,0.125,0.408,0.446,0.438,0.35200000000000004,0.214,0.344
win,55749,2012,17,GB,0.938,0.875,MIN,0.188,0.125,1,11-4-0,0.733,0.5710000000000001,9-6-0,0.6,0.857,-1.0,1.867,12.667,2.2,-6.8125,6.667000000000002,21.0,8.8,12.5625,1.533,0.667,1.4,1.625,1.0,1.0,1.2,0.875,-0.133,1.3330000000000002,0.4,-0.1875,0.5329999999999999,0.667,0.2,1.5,0.34700000000000003,0.37,0.397,0.417,0.35,0.406
loss,55744,2012,17,TB,0.25,0.125,ATL,0.625,0.75,1,6-9-0,0.4,0.429,13-2-0,0.867,1.0,0.6000000000000001,8.333,12.333,9.6,3.25,-0.667,-19.333,-13.4,-12.9375,1.2,0.333,0.8,1.3125,1.467,3.333,2.2,2.5,0.8,1.6669999999999998,1.4,0.5,0.267,-2.333,-1.0,-1.0,0.454,0.496,0.439,0.34700000000000003,0.385,0.361
loss,55751,2012,17,CAR,0.375,0.375,NO,0.813,1.0,1,6-9-0,0.4,0.429,7-8-0,0.467,0.5710000000000001,0.6000000000000001,0.867,6.332999999999998,-0.2,13.0,-0.8,15.0,9.4,-1.4375,1.533,1.3330000000000002,2.2,1.1875,1.3330000000000002,1.0,0.6,1.4375,0.133,1.3330000000000002,0.0,-0.1875,0.133,0.333,0.8,0.0625,0.4320000000000001,0.443,0.42,0.4,0.5,0.52
win,55756,2012,17,KC,0.438,0.5,DEN,0.5,0.375,1,2-13-0,0.133,0.14300000000000002,12-3-0,0.8,0.857,0.2,10.467,17.333,13.6,-5.0625,-11.933,-15.0,-9.4,-7.875,1.6,0.667,0.8,1.875,2.467,1.6669999999999998,1.2,1.75,0.0,1.0,0.6,-0.75,-1.6669999999999998,-1.3330000000000002,-0.8,-0.125,0.438,0.471,0.455,0.32,0.125,0.203
win,55757,2012,17,OAK,0.5,0.625,SD,0.5,0.625,1,4-11-0,0.267,0.14300000000000002,6-9-0,0.4,0.28600000000000003,-0.2,-0.2,-1.3330000000000002,-2.8,1.8125,-10.0,-3.0,-7.2,-4.625,1.733,0.667,0.8,1.75,1.6669999999999998,1.3330000000000002,1.4,1.875,0.067,1.0,0.8,-0.4375,-0.467,0.0,-0.2,-0.25,0.378,0.348,0.316,0.324,0.31,0.348
win,55758,2012,17,ARI,0.5,0.25,SF,0.813,0.875,1,5-10-0,0.333,0.14300000000000002,10-4-1,0.7,0.7859999999999999,0.6000000000000001,7.332999999999998,-2.667,-0.2,9.4375,-6.2,-15.0,-12.0,-2.25,1.067,1.3330000000000002,1.4,0.625,2.133,4.0,3.4,2.0,0.467,0.667,0.2,1.75,0.067,-2.0,-1.2,-0.8125,0.349,0.277,0.343,0.251,0.218,0.192
